danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.789,0.772,11,-5.185,1,0.0329,0.0301,5.88e-06,0.122,0.896,119.997,audio_features,0gRhkm9FcApM4qbI3PLajz,spotify:track:0gRhkm9FcApM4qbI3PLajz,https://api.spotify.com/v1/tracks/0gRhkm9FcApM4qbI3PLajz,https://api.spotify.com/v1/audio-analysis/0gRhkm9FcApM4qbI3PLajz,171125,4
0.772,0.701,0,-5.546,0,0.0429,0.141,0.0,0.0738,0.737,119.974,audio_features,2XDa7vfcZnxbSVtwDm0AKK,spotify:track:2XDa7vfcZnxbSVtwDm0AKK,https://api.spotify.com/v1/tracks/2XDa7vfcZnxbSVtwDm0AKK,https://api.spotify.com/v1/audio-analysis/2XDa7vfcZnxbSVtwDm0AKK,238554,4
0.865,0.712,6,-4.519,0,0.0397,0.102,1.21e-06,0.311,0.951,122.019,audio_features,3zVibdZHsVH05p5Crux6xX,spotify:track:3zVibdZHsVH05p5Crux6xX,https://api.spotify.com/v1/tracks/3zVibdZHsVH05p5Crux6xX,https://api.spotify.com/v1/audio-analysis/3zVibdZHsVH05p5Crux6xX,234480,4
0.918,0.664,1,-4.767,0,0.0502,0.0878,0.00026,0.0729,0.827,129.998,audio_features,1ePEbbeWx3scydfir7HBcq,spotify:track:1ePEbbeWx3scydfir7HBcq,https://api.spotify.com/v1/tracks/1ePEbbeWx3scydfir7HBcq,https://api.spotify.com/v1/audio-analysis/1ePEbbeWx3scydfir7HBcq,246747,4
0.761,0.723,11,-5.618,1,0.0408,0.24,0.0,0.0888,0.502,112.013,audio_features,5HXMo0UmeCdK9c8uDm9KKz,spotify:track:5HXMo0UmeCdK9c8uDm9KKz,https://api.spotify.com/v1/tracks/5HXMo0UmeCdK9c8uDm9KKz,https://api.spotify.com/v1/audio-analysis/5HXMo0UmeCdK9c8uDm9KKz,211832,4
0.732,0.64,0,-9.859,1,0.0378,0.586,1.81e-05,0.104,0.715,125.015,audio_features,1SaEt8dwTuLDzenUu5BqI6,spotify:track:1SaEt8dwTuLDzenUu5BqI6,https://api.spotify.com/v1/tracks/1SaEt8dwTuLDzenUu5BqI6,https://api.spotify.com/v1/audio-analysis/1SaEt8dwTuLDzenUu5BqI6,263347,4
0.627,0.778,1,-5.596,1,0.0491,0.258,0.0,0.108,0.604,129.826,audio_features,7vw8B6h6ahgThL1thw7IDP,spotify:track:7vw8B6h6ahgThL1thw7IDP,https://api.spotify.com/v1/tracks/7vw8B6h6ahgThL1thw7IDP,https://api.spotify.com/v1/audio-analysis/7vw8B6h6ahgThL1thw7IDP,191853,4
0.764,0.574,9,-9.475,0,0.042,0.401,0.0,0.11,0.931,123.928,audio_features,709hAukJxapqTU9VhsiQm0,spotify:track:709hAukJxapqTU9VhsiQm0,https://api.spotify.com/v1/tracks/709hAukJxapqTU9VhsiQm0,https://api.spotify.com/v1/audio-analysis/709hAukJxapqTU9VhsiQm0,240707,4
0.789,0.6,10,-6.26,1,0.0376,0.516,0.0,0.123,0.913,123.96,audio_features,1Dn8Kkt9ZPOmULlsAfN7Kc,spotify:track:1Dn8Kkt9ZPOmULlsAfN7Kc,https://api.spotify.com/v1/tracks/1Dn8Kkt9ZPOmULlsAfN7Kc,https://api.spotify.com/v1/audio-analysis/1Dn8Kkt9ZPOmULlsAfN7Kc,222019,4
0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239,audio_features,3f5lA8nnc4YYF1qf78WpHw,spotify:track:3f5lA8nnc4YYF1qf78WpHw,https://api.spotify.com/v1/tracks/3f5lA8nnc4YYF1qf78WpHw,https://api.spotify.com/v1/audio-analysis/3f5lA8nnc4YYF1qf78WpHw,219357,4
0.69,0.71,5,-5.144,1,0.335,0.25,0.0,0.108,0.726,192.068,audio_features,1h9P5WJwyvK8OB7O2YiXgp,spotify:track:1h9P5WJwyvK8OB7O2YiXgp,https://api.spotify.com/v1/tracks/1h9P5WJwyvK8OB7O2YiXgp,https://api.spotify.com/v1/audio-analysis/1h9P5WJwyvK8OB7O2YiXgp,200747,4
0.864,0.694,0,-4.985,1,0.039,0.462,0.0,0.0834,0.751,121.997,audio_features,4yh78gqOtEZftAGtLyeLOk,spotify:track:4yh78gqOtEZftAGtLyeLOk,https://api.spotify.com/v1/tracks/4yh78gqOtEZftAGtLyeLOk,https://api.spotify.com/v1/audio-analysis/4yh78gqOtEZftAGtLyeLOk,212637,4
0.818,0.703,7,-4.771,1,0.0303,0.245,9.82e-06,0.116,0.909,118.016,audio_features,1jKs510R9wm76lF6OmPxI2,spotify:track:1jKs510R9wm76lF6OmPxI2,https://api.spotify.com/v1/tracks/1jKs510R9wm76lF6OmPxI2,https://api.spotify.com/v1/audio-analysis/1jKs510R9wm76lF6OmPxI2,208155,4
0.822,0.695,6,-7.121,0,0.0487,0.423,1.6e-06,0.204,0.787,127.006,audio_features,3cZhoRYQFqJ8B9z0AN9gJB,spotify:track:3cZhoRYQFqJ8B9z0AN9gJB,https://api.spotify.com/v1/tracks/3cZhoRYQFqJ8B9z0AN9gJB,https://api.spotify.com/v1/audio-analysis/3cZhoRYQFqJ8B9z0AN9gJB,218566,4
0.682,0.751,8,-5.812,0,0.0675,0.235,0.0,0.11,0.708,129.937,audio_features,1iKMpywaaihrz8gqaRqzp1,spotify:track:1iKMpywaaihrz8gqaRqzp1,https://api.spotify.com/v1/tracks/1iKMpywaaihrz8gqaRqzp1,https://api.spotify.com/v1/audio-analysis/1iKMpywaaihrz8gqaRqzp1,224413,4
0.839,0.75,1,-3.09,1,0.0341,0.242,0.0,0.27,0.884,128.05,audio_features,301E9bwin8Gh2PCp0doIDz,spotify:track:301E9bwin8Gh2PCp0doIDz,https://api.spotify.com/v1/tracks/301E9bwin8Gh2PCp0doIDz,https://api.spotify.com/v1/audio-analysis/301E9bwin8Gh2PCp0doIDz,235533,4
0.82,0.881,0,-5.155,1,0.0431,0.0158,0.0,0.21,0.894,127.922,audio_features,7uLilAXh1jxhp95YXiVPGH,spotify:track:7uLilAXh1jxhp95YXiVPGH,https://api.spotify.com/v1/tracks/7uLilAXh1jxhp95YXiVPGH,https://api.spotify.com/v1/audio-analysis/7uLilAXh1jxhp95YXiVPGH,205220,4
0.866,0.787,6,-3.883,0,0.0366,0.215,1.57e-05,0.0645,0.856,127.001,audio_features,1XSIDSBoFIlXEy9WpxSMdo,spotify:track:1XSIDSBoFIlXEy9WpxSMdo,https://api.spotify.com/v1/tracks/1XSIDSBoFIlXEy9WpxSMdo,https://api.spotify.com/v1/audio-analysis/1XSIDSBoFIlXEy9WpxSMdo,231516,4
0.733,0.794,5,-4.328,1,0.0447,0.359,0.0,0.16,0.857,140.186,audio_features,6rXvMpWJbTyhSrVWye7jPE,spotify:track:6rXvMpWJbTyhSrVWye7jPE,https://api.spotify.com/v1/tracks/6rXvMpWJbTyhSrVWye7jPE,https://api.spotify.com/v1/audio-analysis/6rXvMpWJbTyhSrVWye7jPE,236293,4
0.81,0.803,3,-3.042,1,0.0349,0.385,0.0,0.14,0.883,130.049,audio_features,1WoDc1x28zHmxnPvvM5GLh,spotify:track:1WoDc1x28zHmxnPvvM5GLh,https://api.spotify.com/v1/tracks/1WoDc1x28zHmxnPvvM5GLh,https://api.spotify.com/v1/audio-analysis/1WoDc1x28zHmxnPvvM5GLh,204733,4
0.688,0.784,6,-5.58,0,0.0348,0.0112,5.86e-05,0.305,0.933,139.992,audio_features,3Qd20yxvJLgJ8fpCrfbq5s,spotify:track:3Qd20yxvJLgJ8fpCrfbq5s,https://api.spotify.com/v1/tracks/3Qd20yxvJLgJ8fpCrfbq5s,https://api.spotify.com/v1/audio-analysis/3Qd20yxvJLgJ8fpCrfbq5s,185571,4
0.835,0.74,6,-4.59,1,0.0305,0.0715,0.0,0.284,0.964,126.961,audio_features,6CnRdQtyx2keOOElMrUMz6,spotify:track:6CnRdQtyx2keOOElMrUMz6,https://api.spotify.com/v1/tracks/6CnRdQtyx2keOOElMrUMz6,https://api.spotify.com/v1/audio-analysis/6CnRdQtyx2keOOElMrUMz6,233021,4
0.747,0.827,2,-3.019,0,0.032,0.126,4.44e-05,0.0945,0.958,151.015,audio_features,2zHgz7X52WqdckhjMJj6mt,spotify:track:2zHgz7X52WqdckhjMJj6mt,https://api.spotify.com/v1/tracks/2zHgz7X52WqdckhjMJj6mt,https://api.spotify.com/v1/audio-analysis/2zHgz7X52WqdckhjMJj6mt,217573,4
0.714,0.738,9,-5.307,0,0.0274,0.408,0.000141,0.081,0.781,127.936,audio_features,5ZkPBld8QqfUkS6aJG40yj,spotify:track:5ZkPBld8QqfUkS6aJG40yj,https://api.spotify.com/v1/tracks/5ZkPBld8QqfUkS6aJG40yj,https://api.spotify.com/v1/audio-analysis/5ZkPBld8QqfUkS6aJG40yj,271013,4
0.645,0.786,4,-4.248,0,0.0566,0.396,0.0,0.111,0.738,91.459,audio_features,5A9AILetvfQg3LHyX5X0pV,spotify:track:5A9AILetvfQg3LHyX5X0pV,https://api.spotify.com/v1/tracks/5A9AILetvfQg3LHyX5X0pV,https://api.spotify.com/v1/audio-analysis/5A9AILetvfQg3LHyX5X0pV,306453,4
0.778,0.683,2,-5.935,0,0.0383,0.333,0.0,0.181,0.871,144.999,audio_features,3xzzzL1kdD6zCwDVdq4jWg,spotify:track:3xzzzL1kdD6zCwDVdq4jWg,https://api.spotify.com/v1/tracks/3xzzzL1kdD6zCwDVdq4jWg,https://api.spotify.com/v1/audio-analysis/3xzzzL1kdD6zCwDVdq4jWg,205990,4
0.892,0.665,2,-4.188,1,0.0491,0.208,0.0,0.117,0.933,125.013,audio_features,0pB0CN0dxKKmZghn4gpLhj,spotify:track:0pB0CN0dxKKmZghn4gpLhj,https://api.spotify.com/v1/tracks/0pB0CN0dxKKmZghn4gpLhj,https://api.spotify.com/v1/audio-analysis/0pB0CN0dxKKmZghn4gpLhj,239600,4
0.799,0.655,1,-6.34,1,0.0485,0.659,0.0,0.135,0.82,128.038,audio_features,6BdAwMv1YorLfkBWlE493X,spotify:track:6BdAwMv1YorLfkBWlE493X,https://api.spotify.com/v1/tracks/6BdAwMv1YorLfkBWlE493X,https://api.spotify.com/v1/audio-analysis/6BdAwMv1YorLfkBWlE493X,239824,4
0.701,0.708,8,-5.113,1,0.0365,0.614,1.57e-05,0.129,0.604,128.013,audio_features,3ptfTUrZq8it3KljikCCPr,spotify:track:3ptfTUrZq8it3KljikCCPr,https://api.spotify.com/v1/tracks/3ptfTUrZq8it3KljikCCPr,https://api.spotify.com/v1/audio-analysis/3ptfTUrZq8it3KljikCCPr,202851,4
0.838,0.676,1,-4.4,0,0.0303,0.476,0.0,0.121,0.902,129.92,audio_features,6TjHpTuIWtMK2wrEst0cuB,spotify:track:6TjHpTuIWtMK2wrEst0cuB,https://api.spotify.com/v1/tracks/6TjHpTuIWtMK2wrEst0cuB,https://api.spotify.com/v1/audio-analysis/6TjHpTuIWtMK2wrEst0cuB,268467,4
0.872,0.726,5,-3.513,0,0.0324,0.346,0.0,0.114,0.875,117.012,audio_features,6CKlQHQIxhWtq7MnEJ6QCz,spotify:track:6CKlQHQIxhWtq7MnEJ6QCz,https://api.spotify.com/v1/tracks/6CKlQHQIxhWtq7MnEJ6QCz,https://api.spotify.com/v1/audio-analysis/6CKlQHQIxhWtq7MnEJ6QCz,234760,4
0.624,0.731,4,-7.383,1,0.0328,0.0652,2.37e-06,0.285,0.95,145.205,audio_features,38tuNK1B1WYVsggS3aDqLf,spotify:track:38tuNK1B1WYVsggS3aDqLf,https://api.spotify.com/v1/tracks/38tuNK1B1WYVsggS3aDqLf,https://api.spotify.com/v1/audio-analysis/38tuNK1B1WYVsggS3aDqLf,270653,4
0.725,0.652,4,-4.82,0,0.0309,0.203,0.0,0.0931,0.716,122.04,audio_features,30r8QOtQCUkdUvwgAJTX8c,spotify:track:30r8QOtQCUkdUvwgAJTX8c,https://api.spotify.com/v1/tracks/30r8QOtQCUkdUvwgAJTX8c,https://api.spotify.com/v1/audio-analysis/30r8QOtQCUkdUvwgAJTX8c,227446,4
0.789,0.713,0,-4.964,1,0.0304,0.318,0.0,0.159,0.902,126.996,audio_features,3QeU2rcc5buv0B9VA0gRKH,spotify:track:3QeU2rcc5buv0B9VA0gRKH,https://api.spotify.com/v1/tracks/3QeU2rcc5buv0B9VA0gRKH,https://api.spotify.com/v1/audio-analysis/3QeU2rcc5buv0B9VA0gRKH,225387,4
0.769,0.794,7,-5.374,0,0.0299,0.00915,0.0025,0.102,0.933,135.035,audio_features,19z37VNtPVvo0HzXxkdCsn,spotify:track:19z37VNtPVvo0HzXxkdCsn,https://api.spotify.com/v1/tracks/19z37VNtPVvo0HzXxkdCsn,https://api.spotify.com/v1/audio-analysis/19z37VNtPVvo0HzXxkdCsn,226778,4
0.839,0.649,0,-6.121,1,0.0372,0.465,0.0,0.0973,0.904,122.99,audio_features,0Kt035u0yJBkOnM1BYPpI6,spotify:track:0Kt035u0yJBkOnM1BYPpI6,https://api.spotify.com/v1/tracks/0Kt035u0yJBkOnM1BYPpI6,https://api.spotify.com/v1/audio-analysis/0Kt035u0yJBkOnM1BYPpI6,222080,4
0.731,0.675,11,-5.428,1,0.0397,0.668,0.0,0.16,0.753,120.963,audio_features,7feNblkR0A56vttsAGTyzK,spotify:track:7feNblkR0A56vttsAGTyzK,https://api.spotify.com/v1/tracks/7feNblkR0A56vttsAGTyzK,https://api.spotify.com/v1/audio-analysis/7feNblkR0A56vttsAGTyzK,208955,4
0.784,0.691,10,-4.972,0,0.0437,0.231,0.0,0.119,0.548,117.032,audio_features,1PWEqRVXqXhRDeS4OznL01,spotify:track:1PWEqRVXqXhRDeS4OznL01,https://api.spotify.com/v1/tracks/1PWEqRVXqXhRDeS4OznL01,https://api.spotify.com/v1/audio-analysis/1PWEqRVXqXhRDeS4OznL01,256253,4
0.728,0.69,9,-7.679,1,0.046,0.551,1.01e-06,0.114,0.761,107.99,audio_features,06t7HeyYJ2xPeZ9rFfaa32,spotify:track:06t7HeyYJ2xPeZ9rFfaa32,https://api.spotify.com/v1/tracks/06t7HeyYJ2xPeZ9rFfaa32,https://api.spotify.com/v1/audio-analysis/06t7HeyYJ2xPeZ9rFfaa32,203016,4
0.894,0.475,6,-6.01,1,0.148,0.431,0.0,0.0802,0.93,120.041,audio_features,0is5MOZLNpo5iAY3M0B9ml,spotify:track:0is5MOZLNpo5iAY3M0B9ml,https://api.spotify.com/v1/tracks/0is5MOZLNpo5iAY3M0B9ml,https://api.spotify.com/v1/audio-analysis/0is5MOZLNpo5iAY3M0B9ml,175733,4
0.861,0.654,7,-7.871,1,0.0377,0.716,2.37e-06,0.111,0.759,127.95,audio_features,1Tui5vFvdCRmewmVGikTrM,spotify:track:1Tui5vFvdCRmewmVGikTrM,https://api.spotify.com/v1/tracks/1Tui5vFvdCRmewmVGikTrM,https://api.spotify.com/v1/audio-analysis/1Tui5vFvdCRmewmVGikTrM,227840,4
0.877,0.764,1,-5.007,1,0.0411,0.196,0.0011,0.115,0.934,125.058,audio_features,13Dm4KwsIxVVlAYXMR31xp,spotify:track:13Dm4KwsIxVVlAYXMR31xp,https://api.spotify.com/v1/tracks/13Dm4KwsIxVVlAYXMR31xp,https://api.spotify.com/v1/audio-analysis/13Dm4KwsIxVVlAYXMR31xp,225500,4
0.794,0.867,1,-2.144,1,0.0303,0.219,0.0,0.0694,0.949,139.968,audio_features,2148nRiiLtOF5Kx2Mk6k55,spotify:track:2148nRiiLtOF5Kx2Mk6k55,https://api.spotify.com/v1/tracks/2148nRiiLtOF5Kx2Mk6k55,https://api.spotify.com/v1/audio-analysis/2148nRiiLtOF5Kx2Mk6k55,217000,4
0.702,0.731,4,-6.826,0,0.0368,0.629,0.0,0.0806,0.807,139.978,audio_features,5reNtHDNNIQDgmCbEfCgAz,spotify:track:5reNtHDNNIQDgmCbEfCgAz,https://api.spotify.com/v1/tracks/5reNtHDNNIQDgmCbEfCgAz,https://api.spotify.com/v1/audio-analysis/5reNtHDNNIQDgmCbEfCgAz,280507,4
0.806,0.63,10,-4.31,1,0.0336,0.639,0.0,0.067,0.954,124.983,audio_features,6NXrapjVHV32JkUHvJKbrP,spotify:track:6NXrapjVHV32JkUHvJKbrP,https://api.spotify.com/v1/tracks/6NXrapjVHV32JkUHvJKbrP,https://api.spotify.com/v1/audio-analysis/6NXrapjVHV32JkUHvJKbrP,268387,4
0.83,0.787,0,-6.037,1,0.0312,0.49,5.73e-05,0.196,0.904,140.052,audio_features,5vTIuHaFWnKLB28oLaRClm,spotify:track:5vTIuHaFWnKLB28oLaRClm,https://api.spotify.com/v1/tracks/5vTIuHaFWnKLB28oLaRClm,https://api.spotify.com/v1/audio-analysis/5vTIuHaFWnKLB28oLaRClm,219587,4
0.838,0.641,11,-4.301,0,0.032,0.206,0.0,0.123,0.915,127.988,audio_features,6hwmqR7uQhytLnJzt1RVPF,spotify:track:6hwmqR7uQhytLnJzt1RVPF,https://api.spotify.com/v1/tracks/6hwmqR7uQhytLnJzt1RVPF,https://api.spotify.com/v1/audio-analysis/6hwmqR7uQhytLnJzt1RVPF,220320,4
0.764,0.692,4,-6.335,0,0.0394,0.392,6.47e-05,0.108,0.901,125.061,audio_features,2xSQ05tzoYMBIuJQUWUe56,spotify:track:2xSQ05tzoYMBIuJQUWUe56,https://api.spotify.com/v1/tracks/2xSQ05tzoYMBIuJQUWUe56,https://api.spotify.com/v1/audio-analysis/2xSQ05tzoYMBIuJQUWUe56,228000,4
0.8,0.562,7,-8.17,0,0.0826,0.531,0.000273,0.0862,0.335,129.908,audio_features,6m02i6JyJz15hw8jOqu3Cz,spotify:track:6m02i6JyJz15hw8jOqu3Cz,https://api.spotify.com/v1/tracks/6m02i6JyJz15hw8jOqu3Cz,https://api.spotify.com/v1/audio-analysis/6m02i6JyJz15hw8jOqu3Cz,210960,4
0.844,0.739,3,-4.35,0,0.0379,0.0251,5.26e-06,0.173,0.876,132.141,audio_features,1ILwBv7IxiHCBsg7BfNzMM,spotify:track:1ILwBv7IxiHCBsg7BfNzMM,https://api.spotify.com/v1/tracks/1ILwBv7IxiHCBsg7BfNzMM,https://api.spotify.com/v1/audio-analysis/1ILwBv7IxiHCBsg7BfNzMM,220773,4
0.647,0.73,9,-5.486,1,0.0283,0.745,0.0,0.0835,0.955,141.902,audio_features,7vtN1vG8K1H3wfIFwlP8j0,spotify:track:7vtN1vG8K1H3wfIFwlP8j0,https://api.spotify.com/v1/tracks/7vtN1vG8K1H3wfIFwlP8j0,https://api.spotify.com/v1/audio-analysis/7vtN1vG8K1H3wfIFwlP8j0,213000,4
0.919,0.579,0,-7.338,0,0.059,0.226,0.000288,0.0776,0.941,130.205,audio_features,64zjvItFmkY8Q96tcmGQ6n,spotify:track:64zjvItFmkY8Q96tcmGQ6n,https://api.spotify.com/v1/tracks/64zjvItFmkY8Q96tcmGQ6n,https://api.spotify.com/v1/audio-analysis/64zjvItFmkY8Q96tcmGQ6n,239667,4
0.863,0.681,9,-2.801,1,0.0349,0.219,0.0,0.0827,0.963,117.976,audio_features,3cdTfwai1PtCGOd9DIBMNU,spotify:track:3cdTfwai1PtCGOd9DIBMNU,https://api.spotify.com/v1/tracks/3cdTfwai1PtCGOd9DIBMNU,https://api.spotify.com/v1/audio-analysis/3cdTfwai1PtCGOd9DIBMNU,240880,4
0.777,0.56,0,-9.058,1,0.035,0.186,0.0,0.0686,0.852,137.982,audio_features,3wixIPvgRhpmLAef6imsSZ,spotify:track:3wixIPvgRhpmLAef6imsSZ,https://api.spotify.com/v1/tracks/3wixIPvgRhpmLAef6imsSZ,https://api.spotify.com/v1/audio-analysis/3wixIPvgRhpmLAef6imsSZ,239880,4
0.7,0.773,3,-5.258,0,0.0482,0.455,0.0023,0.383,0.9,129.982,audio_features,0OIIQRWuA7UvljV4FwU5Wi,spotify:track:0OIIQRWuA7UvljV4FwU5Wi,https://api.spotify.com/v1/tracks/0OIIQRWuA7UvljV4FwU5Wi,https://api.spotify.com/v1/audio-analysis/0OIIQRWuA7UvljV4FwU5Wi,198000,4
0.786,0.648,7,-6.195,0,0.0389,0.197,0.0,0.0953,0.891,127.953,audio_features,3fPMRb2gcFTZcYmR0bXnDc,spotify:track:3fPMRb2gcFTZcYmR0bXnDc,https://api.spotify.com/v1/tracks/3fPMRb2gcFTZcYmR0bXnDc,https://api.spotify.com/v1/audio-analysis/3fPMRb2gcFTZcYmR0bXnDc,219053,4
0.613,0.805,11,-6.046,0,0.211,0.153,0.0,0.147,0.831,162.995,audio_features,0iZzWrpdwwFrynCW0bmyVe,spotify:track:0iZzWrpdwwFrynCW0bmyVe,https://api.spotify.com/v1/tracks/0iZzWrpdwwFrynCW0bmyVe,https://api.spotify.com/v1/audio-analysis/0iZzWrpdwwFrynCW0bmyVe,206719,4
0.872,0.641,6,-7.736,1,0.0406,0.269,0.0,0.0694,0.943,134.961,audio_features,0ndYI8UT0PMaJzKLJbFr35,spotify:track:0ndYI8UT0PMaJzKLJbFr35,https://api.spotify.com/v1/tracks/0ndYI8UT0PMaJzKLJbFr35,https://api.spotify.com/v1/audio-analysis/0ndYI8UT0PMaJzKLJbFr35,287960,4
0.758,0.618,2,-7.736,1,0.0345,0.737,3.25e-06,0.179,0.826,124.984,audio_features,1gJVkWwEft2vwJTWhzgagx,spotify:track:1gJVkWwEft2vwJTWhzgagx,https://api.spotify.com/v1/tracks/1gJVkWwEft2vwJTWhzgagx,https://api.spotify.com/v1/audio-analysis/1gJVkWwEft2vwJTWhzgagx,210545,4
0.783,0.747,0,-5.123,1,0.0521,0.574,0.0,0.138,0.702,134.982,audio_features,0UGwXhOY0puqYasfDDh8ZU,spotify:track:0UGwXhOY0puqYasfDDh8ZU,https://api.spotify.com/v1/tracks/0UGwXhOY0puqYasfDDh8ZU,https://api.spotify.com/v1/audio-analysis/0UGwXhOY0puqYasfDDh8ZU,263587,4
0.778,0.683,11,-5.731,1,0.0348,0.395,0.0,0.092,0.759,129.942,audio_features,7f7hBMVpdt2KGVOMHCGQnl,spotify:track:7f7hBMVpdt2KGVOMHCGQnl,https://api.spotify.com/v1/tracks/7f7hBMVpdt2KGVOMHCGQnl,https://api.spotify.com/v1/audio-analysis/7f7hBMVpdt2KGVOMHCGQnl,251800,4
0.778,0.667,5,-7.126,1,0.0286,0.144,2.56e-06,0.0893,0.929,128.005,audio_features,0HAZyxYDT0xT6CgFlftnW6,spotify:track:0HAZyxYDT0xT6CgFlftnW6,https://api.spotify.com/v1/tracks/0HAZyxYDT0xT6CgFlftnW6,https://api.spotify.com/v1/audio-analysis/0HAZyxYDT0xT6CgFlftnW6,223477,4
0.679,0.684,4,-7.94,1,0.0495,0.639,8.8e-06,0.213,0.603,94.871,audio_features,3N5ahKxKC7pBtcpeYLSrIR,spotify:track:3N5ahKxKC7pBtcpeYLSrIR,https://api.spotify.com/v1/tracks/3N5ahKxKC7pBtcpeYLSrIR,https://api.spotify.com/v1/audio-analysis/3N5ahKxKC7pBtcpeYLSrIR,249400,4
0.868,0.577,0,-7.628,0,0.0514,0.538,0.000915,0.189,0.899,126.0,audio_features,7vXKZJy7buchKnncu1meOh,spotify:track:7vXKZJy7buchKnncu1meOh,https://api.spotify.com/v1/tracks/7vXKZJy7buchKnncu1meOh,https://api.spotify.com/v1/audio-analysis/7vXKZJy7buchKnncu1meOh,210773,4
0.803,0.639,1,-6.281,0,0.066,0.423,0.0,0.172,0.835,120.019,audio_features,68py7hjoxoGSE8HEoQIIwi,spotify:track:68py7hjoxoGSE8HEoQIIwi,https://api.spotify.com/v1/tracks/68py7hjoxoGSE8HEoQIIwi,https://api.spotify.com/v1/audio-analysis/68py7hjoxoGSE8HEoQIIwi,262438,4
0.732,0.867,9,-3.125,0,0.0339,0.153,0.0,0.379,0.939,143.026,audio_features,6qRCPeIbZKFuKcQRUe3Nfh,spotify:track:6qRCPeIbZKFuKcQRUe3Nfh,https://api.spotify.com/v1/tracks/6qRCPeIbZKFuKcQRUe3Nfh,https://api.spotify.com/v1/audio-analysis/6qRCPeIbZKFuKcQRUe3Nfh,213587,4
0.663,0.778,10,-4.464,0,0.0291,0.442,0.0,0.0782,0.809,127.958,audio_features,4M3LM2AgmuhI43a6aQ3PqU,spotify:track:4M3LM2AgmuhI43a6aQ3PqU,https://api.spotify.com/v1/tracks/4M3LM2AgmuhI43a6aQ3PqU,https://api.spotify.com/v1/audio-analysis/4M3LM2AgmuhI43a6aQ3PqU,210827,4
0.844,0.686,0,-5.247,0,0.0421,0.141,0.0,0.35,0.759,122.966,audio_features,2colCrVYpDalL5Oc0NkfaK,spotify:track:2colCrVYpDalL5Oc0NkfaK,https://api.spotify.com/v1/tracks/2colCrVYpDalL5Oc0NkfaK,https://api.spotify.com/v1/audio-analysis/2colCrVYpDalL5Oc0NkfaK,230547,4
0.758,0.73,8,-8.255,1,0.037,0.133,2.44e-05,0.104,0.935,134.959,audio_features,7y9KEiWpQIlfDNIuakdEGn,spotify:track:7y9KEiWpQIlfDNIuakdEGn,https://api.spotify.com/v1/tracks/7y9KEiWpQIlfDNIuakdEGn,https://api.spotify.com/v1/audio-analysis/7y9KEiWpQIlfDNIuakdEGn,294667,4
0.812,0.676,2,-6.068,0,0.0418,0.413,0.0,0.0768,0.809,117.085,audio_features,5jAMpEOfRJ5mxG0OO7VtHO,spotify:track:5jAMpEOfRJ5mxG0OO7VtHO,https://api.spotify.com/v1/tracks/5jAMpEOfRJ5mxG0OO7VtHO,https://api.spotify.com/v1/audio-analysis/5jAMpEOfRJ5mxG0OO7VtHO,219533,4
0.745,0.716,9,-8.221,0,0.0411,0.202,0.0,0.059,0.817,132.932,audio_features,0HDHY6RSHHG2ZTE0cMT4GJ,spotify:track:0HDHY6RSHHG2ZTE0cMT4GJ,https://api.spotify.com/v1/tracks/0HDHY6RSHHG2ZTE0cMT4GJ,https://api.spotify.com/v1/audio-analysis/0HDHY6RSHHG2ZTE0cMT4GJ,257187,4
0.704,0.604,8,-7.445,0,0.0411,0.215,0.0,0.104,0.461,137.952,audio_features,7lrrRYPRTF5AYnFdJwflP6,spotify:track:7lrrRYPRTF5AYnFdJwflP6,https://api.spotify.com/v1/tracks/7lrrRYPRTF5AYnFdJwflP6,https://api.spotify.com/v1/audio-analysis/7lrrRYPRTF5AYnFdJwflP6,212693,4
0.846,0.652,7,-7.888,1,0.0333,0.521,0.000233,0.0814,0.888,120.038,audio_features,6zR3aAwQ7cn2U7F1sBtdj1,spotify:track:6zR3aAwQ7cn2U7F1sBtdj1,https://api.spotify.com/v1/tracks/6zR3aAwQ7cn2U7F1sBtdj1,https://api.spotify.com/v1/audio-analysis/6zR3aAwQ7cn2U7F1sBtdj1,186773,4
0.67,0.824,9,-4.544,1,0.0493,0.556,0.0,0.312,0.915,134.022,audio_features,4x3uJNB2Keq3sB8s8sMMAI,spotify:track:4x3uJNB2Keq3sB8s8sMMAI,https://api.spotify.com/v1/tracks/4x3uJNB2Keq3sB8s8sMMAI,https://api.spotify.com/v1/audio-analysis/4x3uJNB2Keq3sB8s8sMMAI,227053,4
0.809,0.508,1,-9.182,1,0.0328,0.654,0.000224,0.105,0.732,121.968,audio_features,3fk5fBFB27GbWGATdBpOgr,spotify:track:3fk5fBFB27GbWGATdBpOgr,https://api.spotify.com/v1/tracks/3fk5fBFB27GbWGATdBpOgr,https://api.spotify.com/v1/audio-analysis/3fk5fBFB27GbWGATdBpOgr,181467,4
